,gender,major,grade,origin,money,1010,1011,1012,1013,0010,0011,0012,0013,2110,2111,2112,2113,0000,0001,0002,0003,2000,2001,2002,2003,0110,0111,0112,0113,0100,0101,0102,0103,1100,1101,1102,1103,2010,2011,2012,2013,2100,2101,2102,2103,1110,1111,1112,1113,1000,1001,1002,1003
0,1,3,2,0,3000,0.4353637081969708,0.0,0.5646362918030291,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1,1,2,2,4503,0.0,0.0,0.2728917836588705,0.7271082163411295,0.0,0.0,0.35434369377420455,0.6456563062257955,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.549833997312478,0.0,0.45016600268752216,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2,2,2,2,2,2134,0.0,0.0,1.0,0.0,0.0,0.0,0.549833997312478,0.45016600268752216,0.36586440898919936,0.6341355910108007,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.35434369377420455,0.6456563062257955,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3,2,2,2,1,2604,0.2699758398557849,0.32321976309873884,0.4068043970454762,0.0,0.0,0.0,0.549833997312478,0.45016600268752216,0.5547792351072147,0.4452207648927852,0.0,0.0,0.0,0.0,0.40371730070321216,0.5962826992967879,0.5768852611320463,0.42311473886795364,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.40371730070321216,0.5962826992967879,0.0,0.0,0.4950001666600003,0.5049998333399998,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4329070950345457,0.5670929049654544,0.0
4,1,2,1,0,3000,0.3991075544087392,0.26752979424443746,0.3333626513468233,0.0,0.18949627721583118,0.2557932188026536,0.34528472931897763,0.20942577466253756,0.35434369377420455,0.6456563062257954,0.0,0.0,0.1640510111688096,0.20037235752054888,0.36510223971676076,0.27047439159388065,0.5249791874789399,0.47502081252106,0.0,0.0,0.0,0.2802445380385441,0.2802445380385441,0.4395109239229118,0.0,0.5249791874789399,0.0,0.47502081252106,0.34425334574357264,0.34425334574357264,0.0,0.3114933085128548,0.0,1.0,0.0,0.0,0.47502081252106,0.52497918747894,0.0,0.0,0.0,1.0,0.0,0.0,0.3322249935333473,0.3671654011109255,0.3006096053557273,0.0
5,1,2,4,0,2600,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5274723043445938,0.47252769565540637,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.598687660112452,0.401312339887548,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6,1,2,1,0,2000,0.2744288724902695,0.2137254207928246,0.34539618164118857,0.16644952507571734,0.2113793089424408,0.348505562839296,0.2581792709602878,0.18193585725797537,0.29774498619340756,0.3098961895918625,0.22057491088870285,0.17178391332602713,0.1886235407171234,0.1886235407171234,0.3269323211887876,0.29582059737696564,0.549833997312478,0.45016600268752216,0.0,0.0,0.2650166219495493,0.48289176927025773,0.25209160878019304,0.0,0.23749771736187905,0.23749771736187905,0.32058838556012864,0.20441617971611326,0.2525645202280605,0.22852982837064914,0.3409264421110551,0.1779792092902353,0.425557483188341,0.574442516811659,0.0,0.0,0.598687660112452,0.401312339887548,0.0,0.0,0.3775406687981454,0.6224593312018546,0.0,0.0,0.3581547316164598,0.26532755100484395,0.3765177173786963,0.0
7,1,1,2,0,4000,0.39453864797055865,0.0,0.43169404253720817,0.17376730949223318,0.17338099310705285,0.2858569312707103,0.3491464442932477,0.19161563132898912,0.0,1.0,0.0,0.0,0.0,0.0,0.54487889237358,0.45512110762641994,0.679178699175393,0.0,0.320821300824607,0.0,0.16090656064327305,0.3653383197984497,0.31444960594425425,0.15930551361402293,0.2548151753259713,0.15926006257158618,0.3207103821954492,0.26521437990699337,0.3637756007387806,0.0,0.3824267746235046,0.2537976246377147,0.6856801139382538,0.31431988606174616,0.0,0.0,0.4812495486668864,0.313057208239301,0.2056932430938127,0.0,0.3843557638472315,0.42477881239871174,0.1908654237540567,0.0,0.0,0.23676497037267075,0.5216870895817355,0.24154794004559382
8,2,1,2,0,1500,0.7251194977898231,0.0,0.2748805022101769,0.0,0.27090114795186654,0.2500732779292725,0.47902557411886104,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35893259366518293,0.6410674063348171,0.0,0.0,0.4900013331200346,0.5099986668799655,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6681877721681662,0.3318122278318339,0.0,0.0
9,1,2,2,0,1728,0.3732592695296584,0.3086701622665783,0.31807056820376334,0.0,0.0,0.0,0.6456563062257954,0.35434369377420455,0.425557483188341,0.574442516811659,0.0,0.0,0.0,0.0,0.6899744811276125,0.31002551887238755,0.6659669267518202,0.3340330732481797,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6899744811276125,0.31002551887238755,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
10,1,2,2,0,2000,0.3445124804315058,0.40026639681258097,0.25522112275591324,0.0,0.26978195653053394,0.23220348188138876,0.29815517257909463,0.1998593890089827,0.425557483188341,0.574442516811659,0.0,0.0,0.26030254669389874,0.0,0.3513716852892231,0.3883257680168782,0.35434369377420455,0.6456563062257955,0.0,0.0,0.3513716852892231,0.3883257680168782,0.26030254669389874,0.0,0.2894331103942646,0.3198730563359196,0.3906938332698157,0.0,0.3527346186815586,0.3859531487339249,0.26131223258451647,0.0,0.0,1.0,0.0,0.0,0.401312339887548,0.598687660112452,0.0,0.0,0.0,1.0,0.0,0.0,0.33331071917524063,0.4071066317249888,0.2595826490997705,0.0
